date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013-04-11,20.51388888888889,43.611111111111114,7.267783333333333,50.34687916666667,694.4340277777778,54.444554861111115,10.05,1012.2520833333333,-10.527430555555556,0.0,2.205208333333333
2013-04-12,55.69444444444444,105.86458333333333,19.605530555555553,71.30793194444443,864.5555555555555,39.123355555555555,14.416666666666666,1006.3187499999999,-4.569097222222222,0.0,1.6972222222222222
2013-04-13,59.770833333333336,111.69444444444444,18.528730555555555,47.26425694444444,740.9305555555555,51.71824097222222,17.119444444444444,998.6072916666667,-1.2312500000000002,0.0,3.107638888888889
2013-04-14,39.96527777777778,90.05555555555556,12.256936111111111,35.60347708333333,547.9097222222222,76.82422569444445,12.203472222222222,1004.0875000000001,-6.332986111111111,0.0,2.2249999999999996
2013-04-15,77.86111111111111,151.14236111111111,43.90766111111111,59.06541840277777,1343.9270833333333,61.69278611111112,12.486458333333333,997.311111111111,-0.045486111111111116,0.0,2.076041666666667
2013-04-16,61.395833333333336,129.32986111111111,27.282200000000003,41.06047604166667,955.4861111111111,74.03734652777777,14.262500000000001,1000.7715277777778,-0.6552083333333333,0.0,2.3375000000000004
2013-04-17,49.87847222222222,75.01736111111111,17.697916666666668,38.975684375,691.6666666666666,73.98274375,11.992013888888888,1005.5749999999999,-2.470486111111111,0.0,2.2815972222222225
2013-04-18,9.98611111111111,32.666666666666664,3.9126638888888885,19.537126041666667,338.8888888888889,79.03191458333333,10.830555555555556,1016.7020833333333,-13.57638888888889,0.0,2.6805555555555554
2013-04-19,44.68055555555556,73.91319444444444,16.523230555555557,39.023940624999994,737.4930555555555,53.59189097222222,6.544444444444444,1018.2125000000001,-2.165972222222222,0.007291666666666667,2.492013888888889
2013-04-20,72.70833333333333,77.98958333333333,10.003472222222221,43.68055555555556,739.2361111111111,57.79513055555555,9.144444444444444,1014.857986111111,-0.1232638888888889,0.0,1.8208333333333333
2013-04-21,119.28819444444444,141.38541666666666,27.55721388888889,58.85009965277777,1022.8715277777778,54.390085416666665,12.010069444444445,1011.9524305555556,2.2729166666666667,0.0,1.976388888888889
2013-04-22,156.94097222222223,172.1875,43.610055555555554,59.98645798611111,1209.2604166666667,38.11805555555556,12.382986111111112,1007.9579861111112,5.437152777777778,0.0,1.6645833333333333
2013-04-23,179.97916666666666,178.40972222222223,23.124972222222222,63.40314791666666,1288.4409722222222,23.59247152777778,11.802430555555555,1005.2736111111111,7.4208333333333325,0.009375000000000001,1.432638888888889
2013-04-24,82.57986111111111,99.23611111111111,8.76338611111111,44.67761423611111,958.2534722222222,44.273244444444444,15.361805555555556,1004.6690972222223,1.0256944444444445,0.0,2.5336805555555557
2013-04-25,13.59375,36.71180555555556,4.588291666666667,33.57114618055556,413.88194444444446,64.57798125000001,15.795833333333333,1006.9281249999999,-6.2444444444444445,0.0,2.611111111111111
2013-04-26,61.60069444444444,118.32291666666667,26.458333333333332,62.09722222222222,879.8194444444445,63.795138888888886,16.683333333333334,1003.9753472222224,-0.5600694444444445,0.0,1.6027777777777779
2013-04-27,62.06597222222222,114.95486111111111,37.61088055555555,51.44826770833333,998.5833333333334,92.17776180555556,18.046875,1004.7347222222221,1.5260416666666667,0.0,1.703125
2013-04-28,75.30208333333333,116.20833333333333,51.11000833333333,54.891535069444444,1673.0069444444443,84.50775555555555,16.336111111111112,1004.2361111111111,2.7642361111111113,0.0,1.6111111111111112
2013-04-29,17.79513888888889,68.3125,4.758905555555556,30.583220138888887,530.2013888888889,78.7804861111111,21.290972222222223,1005.8003472222222,-6.21875,0.0,2.840625
2013-04-30,23.25347222222222,61.68402777777778,6.666666666666667,37.138888888888886,433.6770833333333,72.78655694444444,21.07986111111111,1007.7920138888888,-6.459027777777778,0.0,2.078125
2013-05-01,40.41319444444444,90.07291666666667,15.39236111111111,40.50694444444444,651.7361111111111,78.97916666666667,17.557291666666668,1008.9781250000001,0.46388888888888885,0.0,1.6902777777777778
2013-05-02,76.38194444444444,122.58333333333333,39.22466111111111,51.25016180555556,1045.795138888889,83.47207222222222,19.008680555555557,1005.9718750000001,3.4635416666666665,0.0,2.1263888888888887
2013-05-03,63.326388888888886,80.43055555555556,21.85763888888889,31.381944444444443,816.2951388888889,117.29768402777778,18.119097222222223,1010.6722222222221,6.013194444444444,0.0010416666666666669,2.053472222222222
2013-05-04,94.58680555555556,123.76388888888889,23.897294444444444,39.101661111111106,784.0277777777778,103.65895,19.014236111111114,1010.3510416666666,6.959375,0.0,1.9128472222222221
2013-05-05,171.78125,220.50694444444446,44.670138888888886,65.14236111111111,1358.1180555555557,109.87847222222223,20.712152777777778,1010.1222222222223,10.750347222222222,0.0,1.3208333333333333
2013-05-06,210.68055555555554,248.44097222222223,33.295138888888886,56.62847222222222,1546.7152777777778,134.9283236111111,23.186458333333334,1008.1788194444445,12.180208333333333,0.0,1.426736111111111
2013-05-07,148.43055555555554,196.86458333333334,42.31597222222222,68.77083333333333,1351.5833333333333,121.66319444444444,23.442708333333332,1008.732986111111,11.802430555555555,0.0,1.426736111111111
2013-05-08,134.64930555555554,158.90277777777777,53.173550000000006,59.25602847222222,1453.65625,83.65558958333332,20.51840277777778,1007.7545138888888,11.294097222222222,0.009375000000000001,1.6815972222222222
2013-05-09,50.40972222222222,64.78472222222223,13.238522222222223,47.18134444444444,646.875,48.761291666666665,17.585763888888888,1003.5590277777778,11.269097222222221,0.0,1.3395833333333333
2013-05-10,44.104166666666664,85.14583333333333,9.368055555555555,43.208333333333336,587.1527777777778,57.68055555555556,21.515972222222224,995.470138888889,2.759027777777778,0.0,2.4281249999999996
2013-05-11,40.88194444444444,107.22569444444444,11.819311111111112,53.63194444444444,595.8333333333334,48.61789861111111,23.744791666666668,989.4635416666666,-0.3472222222222222,0.0,2.145138888888889
2013-05-12,41.25,85.23263888888889,13.345202777777779,45.36805555555556,647.9027777777778,60.79755486111112,22.45138888888889,994.0232638888889,-1.6315972222222221,0.0,1.4836805555555557
2013-05-13,84.52430555555556,157.33680555555554,50.902563888888885,64.27430555555556,1451.2604166666667,77.27715555555557,21.476736111111112,996.2711805555555,4.968055555555555,0.0,1.4489583333333333
2013-05-14,54.520833333333336,111.75,10.927083333333334,44.020833333333336,743.3680555555555,78.15954583333333,24.04513888888889,1001.9336805555556,2.7069444444444444,0.0,2.1770833333333335
2013-05-15,62.763888888888886,142.20486111111111,41.34581111111111,53.32078333333333,1206.5,99.90888888888888,22.333680555555556,1009.9506944444444,6.338541666666667,0.0,1.6510416666666667
2013-05-16,59.326388888888886,113.95486111111111,25.423561111111113,48.33462256944445,968.0034722222222,98.09238958333333,21.242361111111112,1010.5145833333333,9.663888888888888,0.0,1.640625
2013-05-17,112.27430555555556,145.09722222222223,30.461805555555557,51.96527777777778,1147.125,93.387675,20.76111111111111,1005.5256944444445,12.346527777777778,0.0,1.5298611111111111
2013-05-18,124.92708333333333,151.89930555555554,24.589475,46.68203611111111,1127.0104166666667,82.88456180555555,20.885069444444444,1000.0947916666667,14.022569444444445,0.0,2.1079861111111113
2013-05-19,55.03472222222222,150.28472222222223,8.965277777777779,30.899305555555557,679.5138888888889,61.75043819444444,20.52673611111111,994.5659722222222,3.5815972222222223,0.0,3.136458333333333
2013-05-20,39.40972222222222,126.13541666666667,13.159222222222223,39.21527777777778,631.9444444444445,78.57686666666666,21.515277777777776,994.4885416666667,0.45868055555555554,0.0,2.7017361111111113
2013-05-21,94.70833333333333,214.08680555555554,39.107350000000004,61.77093472222222,1029.4652777777778,109.31454513888889,22.80625,993.501388888889,9.696874999999999,0.0,1.4680555555555557
2013-05-22,74.74305555555556,141.54513888888889,34.07776944444444,60.38555833333333,1087.0868055555557,96.5426576388889,22.974305555555556,1004.3704861111112,7.609027777777778,0.0,1.4857638888888889
2013-05-23,72.65972222222223,136.50694444444446,29.31597222222222,73.39583333333333,1232.5347222222222,85.14395347222222,22.999305555555555,1004.0722222222222,8.933333333333334,0.0,1.1392361111111111
2013-05-24,95.17361111111111,154.57291666666666,20.48263888888889,61.64930555555556,1408.8680555555557,72.96527777777777,24.045486111111114,1005.8236111111112,12.617013888888888,0.001736111111111111,1.6086805555555557
2013-05-25,61.072916666666664,110.32291666666667,24.70138888888889,53.0,989.5277777777778,102.09722222222223,24.58923611111111,1004.4024305555556,12.721875,0.0,1.589236111111111
2013-05-26,99.16666666666667,114.29166666666667,29.364583333333332,48.1875,1437.03125,42.69444444444444,20.99826388888889,1002.7295138888888,16.971180555555556,0.07256944444444445,1.8406250000000002
2013-05-27,59.65972222222222,60.22222222222222,6.9375,36.104166666666664,899.2534722222222,53.997311805555555,19.054166666666667,1001.546875,15.970138888888888,0.05520833333333333,1.1177083333333333
2013-05-28,74.59027777777777,78.14583333333333,5.541666666666667,53.552083333333336,994.7326388888889,19.69020763888889,19.975,999.5645833333333,15.679513888888888,0.03958333333333333,1.4614583333333333
2013-05-29,16.26388888888889,51.06597222222222,5.625,25.68402777777778,315.97222222222223,69.84801666666667,24.430208333333333,1003.1173611111111,2.171875,0.0,3.048611111111111
2013-05-30,53.65277777777778,125.79166666666667,16.67295,61.03675277777778,720.8298611111111,93.64642152777778,25.688541666666666,999.9315972222222,6.565277777777777,0.0,2.2874999999999996
2013-05-31,96.22222222222223,154.88888888888889,33.90972222222222,41.99652777777778,918.0173611111111,128.44568263888888,24.773611111111112,996.5572916666666,14.073611111111111,0.0,1.6864583333333334
2013-06-01,69.71180555555556,109.84027777777777,11.131944444444445,45.395880902777776,699.2847222222222,84.62004097222223,25.075694444444444,1000.4250000000001,8.118749999999999,0.0,1.3875000000000002
2013-06-02,163.05555555555554,195.39930555555554,38.302083333333336,53.74305555555556,1874.0694444444443,78.55821805555556,21.98784722222222,998.7281250000001,15.675347222222221,0.0,1.4055555555555557
2013-06-03,125.63194444444444,142.59722222222223,19.51736111111111,51.53125,1390.1180555555557,123.89086180555556,25.654166666666665,998.8538194444445,14.138194444444444,0.0,1.265625
2013-06-04,126.31944444444444,145.79861111111111,26.17159722222222,59.219672222222215,1858.7743055555557,71.79683541666667,20.68298611111111,1005.7479166666667,16.477430555555557,0.6760416666666667,1.6243055555555557
2013-06-05,118.875,109.02777777777777,6.46875,45.58680555555556,1672.388888888889,26.49652777777778,18.829513888888886,1006.0555555555555,17.872916666666665,0.21250000000000002,1.1909722222222223
2013-06-06,124.01041666666667,121.74305555555556,9.350694444444445,50.81944444444444,2141.7118055555557,8.589517361111112,19.304861111111112,1004.2111111111111,18.258680555555557,0.022569444444444444,1.0065972222222221
2013-06-07,123.40625,120.15625,9.994791666666666,52.29731944444445,2168.4444444444443,3.965691666666667,20.267013888888886,1002.4479166666666,19.146180555555556,0.7520833333333333,0.9913194444444444
2013-06-08,144.68402777777777,157.28819444444446,8.759738888888888,53.46340451388889,2359.090277777778,4.465399305555556,20.04513888888889,1001.6854166666667,19.29861111111111,0.08993055555555556,0.8138888888888889
2013-06-09,45.62152777777778,47.68402777777778,4.984,38.89061319444445,1061.0381944444443,22.85814513888889,18.155555555555555,1004.5531249999999,16.936458333333334,0.48819444444444443,1.3940972222222223
2013-06-10,21.586805555555557,33.625,4.406508333333333,37.41943125,681.9375,45.868113888888885,20.523611111111112,1006.4163194444445,14.77638888888889,0.005208333333333333,0.9635416666666666
2013-06-11,53.08680555555556,72.92361111111111,5.40885,45.461640277777775,645.4861111111111,71.02103402777777,20.850694444444443,1002.3368055555555,14.868749999999999,0.24479166666666666,1.46875
2013-06-12,55.31597222222222,67.88888888888889,14.246983333333333,31.47594826388889,833.3159722222222,114.43642569444445,21.59375,1001.8347222222224,14.438541666666667,0.0010416666666666669,1.4840277777777777
2013-06-13,101.00694444444444,130.71875,32.49491388888889,45.73234444444444,1210.986111111111,135.04618541666665,24.302083333333332,1002.2090277777778,15.559027777777779,0.0,1.5079861111111112
2013-06-14,109.86458333333333,161.37847222222223,28.02698611111111,52.31053541666667,1077.6805555555557,151.46029930555557,26.16909722222222,1001.9364583333333,13.433333333333334,0.0,1.9163194444444445
2013-06-15,124.22569444444444,172.0625,35.79235,63.906515625,1464.7916666666667,131.52524791666667,25.543055555555554,1000.9982638888889,15.738888888888889,0.0,1.1979166666666667
2013-06-16,165.57638888888889,170.61458333333334,22.669844444444447,66.17032291666666,1802.2465277777778,53.19623263888889,22.474305555555556,997.7079861111112,18.915625,0.06701388888888889,1.129513888888889
2013-06-17,42.85590277777778,48.095486111111114,6.785888888888889,37.49982951388889,905.8506944444445,88.83163333333333,25.890625,995.5027777777777,16.954513888888886,0.00034722222222222224,1.3677083333333333
2013-06-18,43.076388888888886,80.23263888888889,8.701872222222223,61.36423020833334,779.4895833333334,93.72838402777778,27.60590277777778,991.7649305555556,16.393055555555556,0.0,1.5461805555555557
2013-06-19,46.177083333333336,80.85763888888889,11.3941,41.66530798611112,926.3298611111111,104.01577361111111,28.859027777777776,996.5565972222222,15.92673611111111,0.0,1.171875
2013-06-20,58.583333333333336,107.66319444444444,15.837188888888887,63.68280833333333,1115.2083333333333,65.57223194444445,26.797569444444445,1001.2177083333333,18.044791666666665,0.0,1.0065972222222221
2013-06-21,50.166666666666664,86.35069444444444,10.521866666666666,50.65426006944445,923.9027777777778,70.89079444444445,26.172569444444445,1003.1968750000001,17.787847222222222,0.0,1.660763888888889
2013-06-22,46.947916666666664,53.15277777777778,4.585105555555555,40.82427673611111,756.25,38.73614444444444,21.61284722222222,1002.3177083333334,19.013194444444444,0.22916666666666666,1.0586805555555554
2013-06-23,47.291666666666664,53.875,7.465977777777777,37.86840659722222,919.0381944444445,99.050975,25.772569444444443,997.6746527777777,17.423263888888886,0.0,1.2666666666666666
2013-06-24,114.77430555555556,124.09722222222223,8.272430555555555,37.20832708333333,1178.3819444444443,116.73935277777777,24.657291666666666,996.2874999999999,20.0625,0.23854166666666668,1.442361111111111
2013-06-25,104.06944444444444,96.44791666666667,8.48286388888889,42.45780104166667,1640.826388888889,45.90386319444444,21.96701388888889,994.3968749999999,20.70590277777778,0.09618055555555555,1.1395833333333334
2013-06-26,138.81597222222223,126.23958333333333,6.288583333333333,40.723937500000005,1484.267361111111,105.41035347222221,25.865277777777777,991.1572916666667,21.355555555555554,0.001388888888888889,1.4253472222222223
2013-06-27,90.24305555555556,100.38541666666667,9.250061111111112,45.45077916666666,916.9826388888889,114.08558194444443,27.820486111111112,992.0684027777778,19.18923611111111,0.0,1.4190972222222222
2013-06-28,282.25694444444446,276.56944444444446,17.15887222222222,54.278108333333336,2031.6770833333333,68.10963472222221,25.089583333333334,995.0260416666666,22.248611111111114,0.6326388888888889,1.415625
2013-06-29,95.67013888888889,93.65277777777777,6.0808333333333335,44.402771875,1419.982638888889,50.30376458333333,22.94965277777778,998.2774305555556,21.394444444444446,0.02986111111111111,1.0326388888888889
2013-06-30,204.17361111111111,188.68402777777777,10.20171388888889,53.30266284722222,2047.6805555555557,44.420829861111116,24.982986111111114,997.6027777777776,22.846874999999997,0.008333333333333333,0.9194444444444445
2013-07-01,159.93055555555554,139.00347222222223,8.996375,53.51102118055556,1630.732638888889,22.149511805555555,24.902430555555554,992.9319444444445,23.319444444444443,1.1875,1.3177083333333333
2013-07-02,16.82986111111111,30.18402777777778,4.825463888888889,29.094194444444447,581.9375,75.4625388888889,28.88263888888889,989.4354166666667,17.7125,0.46145833333333336,2.276388888888889
2013-07-03,26.48263888888889,59.263888888888886,7.953038888888888,44.823092708333334,679.8576388888889,70.98711319444445,29.66840277777778,989.6100694444444,19.014236111111114,0.0,1.2149305555555554
2013-07-04,21.92361111111111,56.861111111111114,6.149705555555555,41.18788645833334,581.2430555555555,72.7525375,28.24722222222222,988.4934027777776,18.131944444444443,0.056249999999999994,1.4298611111111112
2013-07-05,19.75,39.63194444444444,6.018955555555555,35.508348958333336,507.9861111111111,86.47569444444444,29.304166666666667,992.1413194444444,17.735069444444445,0.0,1.457638888888889
2013-07-06,55.09375,97.12152777777777,12.506566666666666,40.30435277777778,890.2361111111111,136.09630416666667,29.19340277777778,994.8774305555556,19.835416666666667,0.35381944444444446,1.8600694444444446
2013-07-07,87.78819444444444,97.19097222222223,7.603680555555556,27.261032291666666,910.0243055555555,136.90142777777777,27.27847222222222,994.1944444444445,22.510069444444444,0.23333333333333334,1.3569444444444445
2013-07-08,85.65625,74.05902777777777,4.679288888888888,36.358607291666665,929.4652777777778,91.1657,25.370833333333334,996.3336805555555,23.489930555555556,1.1184027777777779,0.9777777777777779
2013-07-09,75.97222222222223,51.138888888888886,4.674855555555556,43.47413854166667,949.2604166666666,34.167275,24.256944444444443,997.3097222222223,23.27951388888889,0.3975694444444444,0.890625
2013-07-10,30.239583333333332,28.54513888888889,5.902458333333333,40.434207638888886,748.6111111111111,22.024168055555556,23.339583333333334,999.2868055555555,21.69236111111111,0.19270833333333334,0.8385416666666666
2013-07-11,36.46875,46.388888888888886,4.498505555555556,40.69235277777778,795.4861111111111,39.602938888888886,24.72361111111111,1000.0687499999999,20.979166666666668,0.0,0.8034722222222223
2013-07-12,64.875,73.61458333333333,5.098230555555556,36.10678263888889,894.4444444444445,100.91670555555555,26.752430555555556,999.7256944444445,21.815624999999997,0.0,1.3534722222222222
2013-07-13,120.80555555555556,105.41319444444444,6.439552777777778,27.88714375,1167.7083333333333,113.10388055555556,27.778125000000003,1000.8489583333334,23.131597222222222,0.0,1.1875
2013-07-14,104.98958333333333,95.37152777777777,10.754713888888888,28.518381597222223,1054.513888888889,92.79138680555555,26.753124999999997,1001.4086805555556,21.871180555555554,0.5020833333333333,1.4666666666666666
2013-07-15,43.760416666666664,31.90972222222222,3.806102777777778,33.88516875,1118.0555555555557,19.089259722222224,23.916319444444444,993.2194444444444,23.466666666666665,2.429861111111111,0.9444444444444444
2013-07-16,22.944444444444443,29.5625,4.739969444444444,30.93579479166667,618.4027777777778,55.67812152777778,27.344097222222224,994.0656250000001,16.188888888888886,0.001736111111111111,1.8458333333333334
2013-07-17,39.69444444444444,65.98263888888889,9.48995,39.17455381944445,749.3055555555555,94.84208125,27.066319444444446,999.1385416666667,17.92638888888889,0.0,1.4534722222222223
2013-07-18,149.12152777777777,124.25347222222223,11.922894444444445,35.352417708333334,1518.4027777777778,83.98144930555556,26.033680555555556,998.3697916666666,22.377430555555556,0.0,1.5128472222222222
2013-07-19,135.19791666666666,120.31944444444444,7.391138888888889,40.12855173611111,1082.638888888889,91.63676111111111,26.755208333333332,996.2253472222224,21.660069444444446,0.0,1.0371527777777778
2013-07-20,73.88888888888889,93.07638888888889,5.678602777777778,38.50994861111111,829.8611111111111,95.34799513888889,27.95659722222222,997.8899305555556,20.03576388888889,0.00034722222222222224,1.2444444444444445
2013-07-21,77.94097222222223,99.40625,6.850633333333334,39.973,949.3055555555555,92.79466527777778,27.12222222222222,998.8065972222222,21.51215277777778,0.0,1.1336805555555556
2013-07-22,96.34027777777777,117.27777777777777,12.717719444444445,45.27936041666666,1113.888888888889,97.967275,26.614930555555556,998.0045138888888,20.568055555555556,0.0,0.9920138888888889
2013-07-23,53.37847222222222,74.71875,6.255208333333333,31.227223263888888,772.5694444444445,108.19562152777777,27.15347222222222,993.9131944444445,19.301041666666666,0.0,1.7850694444444446
2013-07-24,36.326388888888886,63.34722222222222,6.3297944444444445,40.51061284722223,618.75,69.33817083333332,29.898958333333333,993.7614583333333,18.188541666666666,0.0,1.4204861111111111
2013-07-25,31.49652777777778,69.04513888888889,8.524925,39.53624791666667,783.6805555555555,95.86842152777778,30.09027777777778,995.4930555555555,18.40277777777778,0.0,1.5902777777777777
2013-07-26,47.81597222222222,73.61805555555556,18.39969166666667,53.81669791666667,1425.0,31.200297916666663,25.677083333333332,997.2854166666667,21.14236111111111,0.08472222222222221,1.1701388888888888
2013-07-27,104.92013888888889,90.24652777777777,5.934475,53.74066840277778,1413.888888888889,24.709609722222222,25.02013888888889,994.6128472222222,23.343055555555555,0.07256944444444445,0.8013888888888889
2013-07-28,56.572916666666664,56.875,6.780480555555555,40.48847118055556,1018.0555555555555,77.83780902777778,29.72048611111111,993.9864583333333,21.50451388888889,0.0,1.270138888888889
