date,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014-08-31,63.055913978494615,85.54102822580646,5.391028225806451,42.12155017921147,843.7612007168459,96.21038306451614,26.026019265232975,1002.1725470430108,17.88064516129032,0.08521505376344085,1.4014336917562724
2014-09-30,66.00435185185185,90.42738425925926,6.6927662037037035,48.59407407407407,990.7638888888889,55.186643518518515,20.701493055555556,1008.2762152777777,13.743287037037037,0.11357638888888888,1.3001157407407407
2014-10-31,117.16274641577061,144.18783602150538,8.653673835125447,68.49383960573476,1303.31541218638,28.143145161290324,13.567260304659499,1014.1674955197133,6.241957885304659,0.02127016129032258,1.1882280465949822
2014-11-30,86.48637731481482,124.53988425925927,16.302523148148147,65.22697916666667,1560.335648148148,22.861238425925926,5.910810185185185,1017.8834953703704,-5.5429050925925925,0.0006944444444444445,1.5129166666666667
2014-12-31,57.318413978494625,92.9055667562724,26.444007616487458,52.061435931899645,1488.799283154122,29.739583333333332,-0.8880264336917563,1022.2681003584229,-16.341353046594982,0.00114247311827957,2.302240143369176
2015-01-31,95.86418010752688,113.65263216845878,34.07983870967742,66.00948700716846,1898.5663082437277,23.723924731182798,-0.8365367383512545,1021.2363799283155,-14.40709005376344,0.0003920250896057348,1.6932571684587814
2015-02-28,92.89175347222222,119.73637152777778,26.41545138888889,51.03519345238095,1452.2693452380952,39.18843005952381,1.4776909722222222,1017.7251116071428,-13.034734623015874,0.011396329365079366,1.9363343253968255
2015-03-31,86.03173163082438,143.85535394265233,20.5264896953405,53.50535394265233,1185.013440860215,50.723409498207886,8.507369805000774,1015.2175227216514,-10.057426075268816,0.004659498207885305,2.1067428315412187
2015-04-30,70.75842592592593,113.99045138888889,9.259826388888888,43.09261574074074,760.3356481481482,76.78925925925925,15.581225799663311,1009.2534217171507,1.3076273148148148,0.048888888888888885,2.270798611111111
2015-05-31,55.44865591397849,95.37719534050179,8.681675627240143,37.37946908602151,723.3870967741935,95.97284946236559,21.35184811827957,1001.8737567204302,6.455992383512545,0.04977598566308244,2.2257840501792114
2015-06-30,60.77668981481481,80.41738425925925,6.666898148148148,35.09143518518518,1051.7939814814815,92.84694444444445,24.462847222222223,998.8075694444445,14.185185185185185,0.12356481481481481,1.8002662037037036
2015-07-31,60.99551971326165,75.48334453405019,4.819780465949821,34.49641577060932,815.3225806451613,102.3054435483871,26.291207437275986,999.7688508064517,18.50796370967742,0.29980958781362005,1.5129816308243726
2015-08-31,44.42260304659498,65.02665770609319,3.6272401433691757,30.098678315412187,778.9426523297491,93.06014784946237,26.240714605734766,1001.8993055555555,18.54165546594982,0.11841397849462366,1.4566308243727597
2015-09-30,49.04849537037037,63.29826388888889,4.883796296296296,40.653819444444444,806.4004629629629,58.97453703703704,20.424224537037034,1009.8095370370371,13.84746527777778,0.16702546296296295,1.4235879629629629
2015-10-31,71.17327508960574,90.51131272401433,5.902217741935484,52.099574372759854,945.3965053763441,39.55454749103943,14.192058691756271,1014.1279569892473,4.087051971326164,0.017114695340501793,1.721785394265233
2015-11-30,113.9798611111111,120.09236111111112,11.689583333333333,59.42337962962963,1908.7152777777778,15.27337962962963,3.0098148148148147,1021.7579745370371,-1.1523842592592592,0.064375,1.3917476851851853
2015-12-31,148.77452956989248,158.94802867383513,19.22155017921147,73.95060483870968,2702.1617383512544,17.681787634408604,-0.3163082437275986,1022.3928203405018,-7.6715277777777775,0.003517025089605735,1.7284386200716846
2016-01-31,66.8431899641577,82.60775089605735,19.777217741935484,50.61290322580645,1558.2213261648747,30.34935035842294,-4.576232078853047,1024.2771617383512,-18.102620967741938,0.0006944444444444445,2.149719982078853
2016-02-29,42.93582375478927,56.56094348659004,14.552681992337165,33.69204980842912,884.470785440613,48.59794061302682,1.234051724137931,1020.904992816092,-14.96147030651341,0.014619252873563218,2.463721264367816
2016-03-31,91.20295698924731,133.46023745519713,17.477150537634408,55.08109318996416,1203.50582437276,48.857190860215056,8.993929211469535,1015.1185035842294,-8.905443548387098,0.0,2.0440636200716846
2016-04-30,66.60555555555555,113.40127314814815,9.708101851851852,42.06446759259259,780.1620370370371,70.97476851851852,16.336354166666666,1006.2142592592592,-0.6344675925925927,0.008946759259259258,2.3523958333333335
2016-05-31,53.71012544802868,84.64896953405018,8.046818996415771,36.38620071684588,661.3239247311828,94.18346774193549,21.282482078853047,1003.9719422043011,6.360719086021505,0.04948476702508961,2.144186827956989
2016-06-30,58.43564814814815,76.015625,5.0003472222222225,34.52847222222222,744.675925925926,106.78796296296296,25.406875,999.2255555555556,14.717361111111112,0.10664351851851851,1.778587962962963
2016-07-31,67.63362455197132,76.77486559139786,3.543906810035842,31.95676523297491,891.0282258064516,91.8130600358423,27.345911738351255,999.1381608422939,20.706642025089604,0.40340501792114697,1.6243167562724015
2016-08-31,45.90389784946237,58.253024193548384,2.9030017921146953,33.14359318996416,816.7002688172043,78.3225806451613,27.39668458781362,1002.0923499103943,19.286760752688174,0.07309587813620072,1.553853046594982
2016-09-30,54.16840277777778,68.66365740740741,3.5253472222222224,41.231828703703705,762.1412037037037,56.29398148148148,21.6344916453003,1007.7599392361241,13.809976851851852,0.12569444444444444,1.5023842592592593
2016-10-31,83.32123655913979,100.64684139784946,4.344086021505376,53.35058243727599,1124.7871863799282,24.195004480286737,13.057236609804324,1015.4929767505492,7.098902329749104,0.11279121863799284,1.4557235663082437
2016-11-30,97.32962962962964,130.27372685185185,11.11273148148148,65.5355324074074,1750.8217592592594,16.89872685185185,4.198391203703704,1018.9178703703705,-4.2675,0.010694444444444446,1.603761574074074
2016-12-31,128.56048387096774,149.5040322580645,16.98241487455197,77.37007168458781,2392.842741935484,18.089941756272403,0.22625448028673836,1021.7918682795699,-9.794556451612904,0.0,1.4987455197132615
2017-01-31,113.02665770609319,133.15479390681003,18.499439964157705,63.079861111111114,1972.9054659498208,33.9635976702509,-1.1940317205588515,1023.0493436913296,-12.983456541218638,0.000324820788530466,1.9844086021505376
2017-02-28,68.91145833333333,85.89868551587301,17.397321428571427,50.51103670634921,1148.3506944444443,46.673611111111114,2.3490304646164017,1020.3613012566137,-13.715662202380953,0.005567956349206349,2.011470734126984
